598,156,5,8
505,625,32,48
903,877,48,51
583,849,78,19
971,573,19,48
831,74,69,20
216,505,89,37
671,541,83,67
690,15,7,23
414,815,0,68
588,20,46,34
761,292,52,80
743,517,58,65
305,695,71,53
131,81,20,35
28,575,42,84
368,365,87,31
804,812,51,64
210,599,38,60
897,113,37,30
54,93,32,1
462,514,38,14
438,734,52,53
44,879,45,94
539,487,59,84
80,399,51,41
677,896,40,82
396,94,99,74
811,582,57,9
709,313,36,7
41,745,2,43
128,232,58,98
109,663,41,35
650,356,64,1
894,192,67,54
665,16,4,15
920,266,49,42
453,873,30,35
848,397,85,60
684,417,46,1
983,175,47,38
919,464,56,47
767,769,34,29
110,659,17,56
286,426,23,54
99,976,87,1
765,970,17,55
119,215,76,5
68,303,93,46
294,505,94,83
204,908,59,58
137,806,5,99
817,343,96,96
54,401,72,8
697,745,12,83
840,406,12,13
271,329,95,12
181,261,43,12
109,890,55,97
153,237,32,48
419,298,81,24
724,932,51,59
552,3,88,96
252,772,21,29
498,534,68,89
986,512,68,37
389,996,39,98
564,734,64,7
997,573,96,88
516,348,89,58
235,27,59,47
763,94,69,56
655,199,28,30
115,39,35,60
951,507,26,13
775,77,68,77
459,448,55,44
835,432,51,7
652,97,42,90
777,155,20,96
647,605,91,88
975,624,9,86
701,705,33,96
194,49,8,63
709,206,75,43
88,964,4,10
711,494,51,77
702,733,40,53
383,34,72,17
973,49,57,17
545,872,74,1
227,430,50,68
656,127,71,40
681,726,13,69
316,499,3,62
944,612,95,31
767,768,86,69
513,94,44,56
388,287,65,80
279,2,60,94
204,492,58,86
20,499,44,89
375,395,12,99
908,573,51,31
705,86,50,98
3,540,35,6
139,233,22,87
757,546,3,44
260,584,53,36
512,64,62,71
793,462,96,39
2,395,73,58
105,271,80,57
849,169,96,72
702,991,60,74
67,843,45,23
730,682,70,42
563,203,33,20
478,981,68,36
631,862,27,14
873,603,89,99
456,763,94,54
984,842,96,95
616,675,52,33
521,69,26,58
579,696,23,38
334,234,46,44
201,754,79,3
914,364,96,77
232,101,92,58
892,67,44,2
810,822,89,76
539,25,36,36
966,326,97,28
269,501,44,15
120,852,93,28
135,836,14,44
582,967,58,86
330,948,21,50
55,66,23,57
690,832,16,30
131,872,21,94
189,65,78,2
792,937,36,91
442,299,59,53
913,140,56,40
207,765,41,91
757,188,17,79
880,772,82,93
480,117,60,38
999,207,64,59
625,791,74,96
742,35,48,58
631,402,53,25
428,800,22,78
323,970,39,44
16,124,48,78
418,842,80,64
606,206,17,39
25,196,72,46
940,325,96,11
142,535,13,44
899,335,77,64
158,192,54,55
3,171,31,38
353,828,47,75
917,346,53,95
398,931,95,45
944,450,18,66
853,319,3,98
526,650,23,3
670,636,27,16
749,194,46,27
691,856,26,75
838,907,89,80
150,779,9,95
658,691,30,76
169,536,88,92
216,27,76,47
263,84,25,30
159,475,9,96
837,707,84,65
274,170,38,47
687,521,81,99
990,330,48,94
497,967,34,29
875,747,51,50
346,316,11,0
139,293,36,0
199,164,84,49
132,417,17,50
416,938,75,60
845,648,87,73
244,394,6,12
409,91,63,65
323,113,54,29
597,931,41,92
182,6,94,31
319,929,42,40
742,812,57,83
131,926,63,66
815,597,70,44
725,341,29,45
601,257,17,21
437,670,42,25
192,16,79,13
741,987,28,73
73,923,92,69
753,446,92,26
616,358,92,28
729,778,64,43
586,530,66,77
566,791,53,51
637,973,5,99
303,873,91,99
814,52,47,22
617,489,89,7
55,459,37,67
326,682,84,12
685,712,68,2
892,575,89,25
921,661,36,92
912,867,46,74
372,982,87,45
630,335,69,61
537,679,71,64
424,336,3,5
303,585,88,99
319,304,68,98
452,860,39,95
475,250,9,50
153,493,78,41
697,267,49,42
468,801,60,23
929,20,39,76
848,929,91,71
754,258,3,25
635,351,79,11
898,306,96,79
563,367,85,14
726,565,44,3
255,606,68,46
746,16,6,78
725,527,43,20
103,720,12,58
878,915,23,42
86,313,22,16
9,384,74,66
623,510,70,97
304,875,63,37
782,605,20,63
340,160,10,50
273,970,9,51
585,334,35,93
946,554,3,13
896,326,10,0
293,385,42,76
21,390,9,99
943,69,97,85
100,607,57,65
170,290,10,56
163,390,81,67
385,310,54,24
631,975,59,20
642,470,77,95
813,931,72,35
136,688,52,97
412,652,50,67
699,960,31,27
20,862,27,66
308,862,92,1
620,111,87,29
579,46,88,7
85,280,17,48
266,743,1,53
680,75,54,59
768,263,87,17
560,533,38,94
623,492,31,97
269,516,60,30
7,395,93,63
244,218,11,41
241,517,60,4
312,658,36,44
283,479,95,79
190,183,81,53
234,480,88,67
985,972,42,26
834,798,7,19
697,527,19,17
966,290,44,5
714,181,61,26
150,889,69,66
316,595,20,47
49,108,78,62
174,258,0,20
967,537,45,26
849,987,6,80
347,344,68,8
292,426,94,8
274,775,25,31
345,549,22,79
973,657,17,36
242,157,99,15
310,891,23,37
107,380,38,33
291,959,50,67
452,174,1,93
563,419,79,27
683,826,51,53
913,409,19,43
596,450,5,15
771,144,57,7
876,487,81,78
704,417,3,34
601,207,47,83
922,101,46,9
736,208,74,71
776,644,2,35
641,918,84,23
255,575,62,88
564,89,1,19
492,0,44,64
144,305,99,83
258,102,43,27
911,476,56,36
466,644,81,65
784,342,1,41
670,466,54,33
576,968,62,59
562,988,89,8
488,250,22,95
478,704,85,37
613,412,64,51
892,690,70,87
432,503,21,72
920,99,49,95
320,905,31,1
819,662,52,20
40,824,81,23
486,188,86,90
248,795,61,20
958,64,86,53
989,184,11,21
913,755,62,28
200,681,74,48
171,305,50,54
205,806,43,69
190,836,64,40
224,409,15,46
571,46,45,17
864,164,36,90
555,715,8,84
623,77,55,3
523,197,98,62
390,980,72,36
496,928,34,41
946,33,90,32
638,918,61,32
461,226,61,82
752,260,4,17
995,875,41,70
781,620,12,97
1,125,35,28
310,746,10,45
821,450,53,81
64,962,52,51
187,150,53,0
409,671,66,80
724,856,97,52
852,854,8,13
445,24,97,48
538,571,10,5
255,440,68,96
756,458,31,28
449,719,76,48
435,230,8,26
214,801,88,51
642,182,0,63
127,457,24,99
87,684,48,74
653,785,3,80
621,687,16,14
653,712,97,28
734,218,46,7
873,491,82,71
57,883,6,0
453,206,81,84
863,367,40,7
423,266,21,37
563,931,21,64
204,911,81,44
212,916,96,78
106,708,42,15
4,241,39,76
831,51,33,7
771,901,2,54
971,664,89,69
491,472,62,30
509,98,94,99
778,606,73,92
320,233,34,86
388,534,17,46
666,775,48,70
719,567,49,71
702,761,73,80
309,589,55,67
975,54,1,95
335,568,94,0
920,847,26,88
116,46,54,62
364,158,89,76
613,646,98,10
24,337,38,73
924,566,16,25
8,560,69,37
791,84,74,58
314,331,80,22
95,58,67,77
332,982,23,29
358,420,63,24
342,175,49,50
243,682,59,60
13,397,61,27
52,436,28,16
908,467,65,93
230,849,70,45
977,28,16,31
862,169,60,66
62,54,73,16
171,220,1,24
398,347,45,68
24,904,72,30
107,35,44,4
428,703,80,18
703,77,33,87
29,176,5,90
592,757,75,72
615,460,57,70
568,190,86,63
614,770,22,52
318,818,85,57
595,899,11,50
918,910,39,98
768,721,14,48
336,65,20,23
481,683,44,51
930,709,50,16
728,314,93,35
947,596,52,57
637,720,81,94
28,309,1,68
983,85,1,94
702,759,75,71
676,171,75,21
889,684,1,30
271,819,2,32
401,151,10,5
461,447,4,2
439,55,84,1
581,551,84,80
95,620,4,20
105,206,68,32
853,896,6,8
150,565,62,96
85,264,27,5
972,360,96,29
557,930,53,99
468,398,77,60
922,430,74,72
675,68,38,38
227,128,31,52
272,834,91,80
407,715,66,60
78,741,72,27
789,713,74,66
551,909,95,88
590,969,50,32
293,39,0,91
418,159,41,66
543,907,4,39
771,288,95,74
683,871,49,50
540,187,13,4
736,364,56,15
503,19,97,1
863,399,70,46
831,771,1,54
868,65,16,24
585,761,78,49
695,32,42,50
217,134,36,17
929,46,74,96
69,362,82,83
293,431,64,54
874,747,77,18
155,590,43,88
255,918,81,89
20,505,66,80
227,333,8,8
36,234,64,83
694,778,70,81
490,415,97,70
952,866,35,61
309,762,1,86
187,539,70,97
564,570,37,94
975,567,94,79
964,210,43,29
784,48,27,99
358,632,85,46
472,910,41,87
237,864,5,70
787,405,11,75
233,510,71,45
868,616,60,35
618,257,26,88
746,955,17,38
804,365,44,36
840,660,60,99
845,175,71,93
461,297,68,27
934,606,83,86
312,263,73,78
906,654,29,13
985,279,8,4
735,893,89,91
462,898,58,99
39,978,15,8
617,998,8,56
572,138,89,70
714,287,97,12
733,683,68,57
908,801,64,98
58,500,35,67
744,404,0,92
725,554,52,68
659,287,96,66
55,388,5,51
479,471,98,39
5,625,57,73
921,304,51,24
677,464,99,15
93,961,52,79
810,183,98,28
994,947,99,59
287,638,46,80
13,596,42,62
629,762,13,14
430,567,35,84
499,69,96,90
915,349,79,64
200,148,68,38
29,759,80,38
176,168,27,12
724,442,95,86
512,375,51,33
842,372,81,83
431,595,42,43
616,349,48,51
801,729,78,54
169,504,7,7
628,260,66,0
17,792,21,12
558,745,87,84
563,501,55,23
379,323,52,28
602,744,24,42
520,208,44,28
822,962,45,68
549,194,76,96
298,426,88,44
675,153,37,19
998,735,22,7
250,535,41,99
280,313,72,41
262,866,81,12
393,916,59,26
845,254,74,55
974,126,59,85
769,881,16,91
555,854,49,38
948,511,27,8
56,839,58,51
935,984,5,61
288,147,15,82
423,718,76,28
452,673,1,38
746,210,39,55
640,641,1,20
381,534,23,9
336,102,48,74
443,844,32,28
914,435,78,41
188,869,96,69
136,848,80,7
513,421,23,62
659,876,43,56
455,884,46,54
527,884,7,14
694,726,77,64
676,563,15,4
47,989,51,32
434,432,62,94
975,795,83,66
17,341,41,48
76,843,12,97
34,966,2,74
593,912,55,24
982,311,91,76
907,358,56,69
752,207,10,3
38,613,34,20
122,818,61,1
151,692,36,91
264,129,96,57
48,684,84,61
238,460,72,59
673,257,27,33
496,954,93,37
610,158,93,78
380,86,68,16
585,712,33,89
623,155,58,67
963,321,77,28
849,792,22,57
251,968,80,78
72,455,74,98
596,709,75,92
196,928,28,97
285,184,20,44
518,825,51,6
246,107,51,77
222,89,8,73
549,772,29,57
887,489,20,91
903,549,95,16
978,124,7,48
157,390,11,9
354,920,41,78
803,322,21,63
764,131,96,10
472,950,92,22
346,839,97,17
436,959,69,2
131,457,70,71
108,611,23,38
538,221,95,85
540,246,3,38
880,699,51,70
927,784,83,27
856,287,69,81
103,219,13,4
61,706,83,70
43,128,72,84
477,509,77,31
363,163,13,55
976,576,38,58
819,554,17,26
824,612,3,85
808,612,42,74
175,655,11,47
869,222,72,99
575,567,54,19
178,351,66,68
460,541,23,75
55,543,11,71
655,597,64,33
460,417,73,67
880,82,20,6
492,175,39,36
241,174,91,52
892,94,77,29
736,377,73,26
542,30,81,15
756,22,18,27
963,918,20,35
580,771,76,50
818,268,89,50
879,113,53,33
411,672,63,92
213,864,52,14
185,299,41,11
534,670,30,71
224,394,99,31
684,503,45,82
754,782,39,93
896,164,6,66
641,367,40,9
295,784,26,41
890,629,8,14
393,320,66,68
150,127,26,8
596,57,91,5
206,999,2,18
699,109,17,53
489,459,22,35
388,919,61,11
565,302,97,74
741,755,92,21
646,399,16,20
723,217,81,22
80,199,95,78
694,730,50,97
860,230,25,22
901,48,22,26
115,599,24,47
983,756,73,33
619,490,86,20
472,762,80,36
283,664,34,26
286,806,71,2
661,962,65,22
237,955,75,91
447,802,4,85
527,103,75,7
975,682,51,60
248,475,54,52
720,675,34,16
882,120,46,71
798,935,58,91
804,419,86,7
466,192,52,41
778,579,64,46
620,256,26,95
458,136,68,70
298,513,11,1
889,453,40,7
178,430,19,79
9,222,21,79
79,49,86,68
142,964,5,54
461,493,26,76
508,527,89,96
923,460,80,34
713,586,19,13
706,730,63,41
256,146,44,9
192,656,20,19
27,40,64,34
403,675,69,57
804,428,81,32
501,797,57,67
759,300,48,92
290,114,7,30
953,971,21,1
712,294,69,48
837,588,6,88
354,83,69,92
753,622,10,80
939,806,58,55
435,377,94,47
834,865,67,99
506,479,19,57
545,243,50,7
979,389,97,20
219,998,41,33
761,890,43,45
143,766,98,49
146,597,22,82
246,264,57,0
320,452,3,81
597,785,78,50
860,224,3,34
904,701,2,33
234,12,44,29
19,960,93,4
299,743,97,0
432,592,93,88
803,669,37,76
774,202,69,30
886,875,89,31
317,474,68,46
578,771,79,35
474,670,59,72
299,594,86,3
297,130,91,15
360,914,89,44
982,774,39,0
463,123,21,15
362,597,53,25
200,946,14,67
413,175,11,7
554,934,53,94
749,160,67,34
398,966,24,90
128,783,2,13
997,749,65,90
947,353,73,23
506,320,15,27
742,757,64,62
469,542,64,78
693,962,36,98
323,607,7,16
118,509,75,22
895,535,86,58
977,22,44,92
901,674,46,19
369,699,35,89
451,200,86,57
36,818,13,61
541,618,4,25
859,236,73,81
562,261,49,23
359,885,82,87
794,789,74,46
200,280,39,42
905,690,83,34
684,9,16,76
459,782,80,21
256,242,11,42
406,709,21,88
999,225,3,60
588,445,65,11
140,782,92,74
239,792,21,12
543,817,58,96
482,878,1,6
215,810,7,58
831,660,67,56
804,321,21,65
692,426,84,18
96,487,9,38
858,288,67,94
519,523,56,73
18,688,33,84
644,222,74,84
246,896,53,29
679,456,52,54
510,511,96,68
974,675,5,88
169,959,84,85
520,407,25,62
471,993,42,58
448,757,29,71
55,198,44,12
530,911,13,80
450,482,67,66
680,629,98,76
578,586,40,85
450,752,81,15
249,575,92,31
533,699,88,73
665,346,6,7
265,966,19,97
918,121,63,14
121,628,1,56
491,951,0,0
216,838,40,85
758,215,51,5
806,327,65,43
482,123,4,17
789,903,84,59
319,208,50,16
203,955,31,80
314,834,28,32
724,947,17,25
403,695,82,85
173,923,77,35
913,308,5,45
9,4,26,17
61,524,93,75
832,890,4,2
454,18,92,83
882,359,27,89
592,794,52,74
541,768,39,0
364,685,73,96
831,549,60,25
548,852,57,94
914,715,35,75
317,283,57,58
594,357,88,30
730,295,27,73
815,143,68,94
240,34,75,71
160,820,1,37
189,972,9,76
356,712,39,51
309,410,87,59
767,222,13,1
224,979,72,88
901,331,77,67
949,135,76,74
904,98,64,4
388,665,14,23
64,161,33,85
836,182,50,90
308,234,19,54
480,627,53,20
707,612,84,75
897,771,42,7
969,665,66,82
552,713,37,40
944,343,32,30
306,378,10,53
123,675,21,44
905,20,35,73
138,266,3,69
489,723,38,75
260,801,23,22
88,897,44,30
902,541,51,38
123,780,33,51
117,826,35,23
903,940,84,50
100,577,51,4
132,772,30,81
684,788,49,78
401,998,2,95
845,34,6,62
694,171,85,89
198,969,77,44
883,168,66,54
500,824,43,31
233,699,83,26
148,907,60,2
898,798,74,39
679,105,13,56
425,330,31,68
271,385,62,60
249,485,46,88
244,289,94,5
197,285,63,15
557,439,72,49
986,78,28,64
310,35,87,72
723,39,38,93
243,354,6,25
409,673,90,55
238,253,20,78
431,312,37,51
818,666,1,71
69,618,29,74
644,104,45,65
994,79,69,65
20,159,24,92
768,512,64,59
389,998,38,3
340,561,69,36
837,868,63,21
555,201,42,72
588,595,1,87
645,232,93,89
508,80,32,14
732,783,33,2
603,805,62,34
333,813,24,74
520,328,72,52
850,607,32,62
47,788,71,90
80,278,72,67
613,399,46,43
709,269,62,89
785,954,7,24
813,850,70,69
774,326,44,18
360,618,67,46
929,964,72,29
707,0,75,3
242,396,81,34
104,751,18,21
843,728,91,26
189,452,71,22
505,144,96,71
491,15,10,27
140,406,18,57
933,178,65,0
301,354,53,38
323,9,66,2
682,408,28,92
865,401,92,37
618,63,43,66
650,579,29,8
584,394,25,26
162,594,10,60
696,554,78,10
773,824,71,35
209,274,34,77
249,479,1,18
21,363,0,54
243,92,88,93
170,209,8,90
802,28,73,87
333,276,71,3
860,979,0,23
330,608,25,33
746,465,61,68
620,327,82,89
676,334,53,85
803,132,85,1
258,263,22,85
120,802,48,69
991,254,17,69
952,692,15,13
763,143,39,89
321,236,7,24
355,88,89,87
389,446,69,13
937,78,21,55
961,413,24,62
570,431,90,77
979,806,22,71
706,292,1,84
29,370,89,13
687,133,63,2
835,431,77,80
246,256,37,2
763,391,15,34
6,291,82,50
320,231,60,59
982,694,12,58
652,11,43,8
78,252,40,33
47,368,24,53
590,579,34,28
433,16,37,40
703,615,60,90
879,250,45,31
995,131,37,13
95,441,86,62
933,226,86,84
931,539,26,87
375,826,79,37
876,571,6,31
69,184,89,1
564,143,93,40
154,384,43,51
265,940,34,29
660,836,66,56
393,224,99,34
8,779,37,31
0,335,36,62
509,780,36,86
280,192,19,39
864,234,94,77
68,791,1,62
665,863,45,54
340,706,57,48
896,220,73,14
709,591,43,85
430,184,65,48
934,677,40,81
531,461,57,93
411,273,3,13
354,89,90,81
677,265,18,81
444,930,54,90
911,620,44,53
238,176,42,91
432,881,69,19
561,848,98,3
199,668,57,37
132,294,66,40
312,183,96,87
58,690,45,60
512,703,54,20
338,539,33,16
680,83,24,6
361,176,81,9
339,259,77,85
407,260,39,33
150,741,7,19
146,281,12,28
418,121,88,39
139,54,4,29
585,566,20,96
338,226,72,16
737,325,79,12
585,769,74,65
98,220,67,30
113,484,20,98
535,155,63,62
45,502,20,30
53,611,73,42
896,779,38,24
299,148,79,71
71,601,37,37
62,901,91,74
365,82,35,72
769,87,93,44
463,663,47,25
989,499,97,96
443,616,43,39
932,9,93,14
272,538,94,54
948,66,94,2
308,854,22,53
27,198,94,36
799,321,50,15
301,511,9,12
385,519,54,63
541,190,35,94
595,360,10,19
662,996,94,69
350,583,47,45
215,769,82,93
460,254,95,4
894,929,25,43
128,269,35,0
34,972,23,65
445,850,51,33
110,972,4,27
896,49,76,51
239,82,73,67
852,246,48,95
675,34,59,42
78,647,53,51
316,636,71,80
230,789,82,2
200,275,42,31
352,34,75,74
5,417,82,12
380,76,74,92
550,106,28,62
642,435,73,21
294,463,95,92
354,957,69,27
837,187,21,31
124,320,8,17
420,57,25,80
452,527,39,96
425,428,48,57
225,413,61,13
873,735,10,55
225,136,78,12
927,989,59,83
620,686,42,84
390,281,17,24
473,380,8,12
207,280,33,79
235,363,83,29
960,732,33,20
248,107,74,60
377,962,71,39
245,915,42,76
821,372,74,99
850,416,48,43
801,944,99,82
76,66,3,74
462,737,79,42
830,652,24,74
92,387,71,52
405,788,74,98
620,611,12,56
989,415,23,92
114,701,63,18
157,304,88,49
284,30,63,73
377,552,91,58
980,546,77,75
507,86,4,52
693,279,46,50
296,160,0,61
53,833,39,42
882,857,4,58
333,893,1,67
295,588,43,14
946,720,3,62
957,590,97,42
945,657,92,32
177,432,43,54
523,620,44,5
658,507,15,5
515,606,9,77
991,540,45,45
897,191,65,65
161,82,18,71
283,26,66,57
39,11,20,75
431,343,93,61
891,36,88,92
737,452,3,55
871,192,62,55
738,238,79,38
525,342,34,42
614,668,83,78
288,680,94,25
683,285,1,64
988,224,88,22
904,710,97,56
341,323,61,47
377,144,61,33
456,153,10,58
844,864,59,47
331,219,33,9
185,726,85,66
355,852,81,99
923,664,8,31
808,715,6,24
719,190,25,5
360,295,11,22
878,895,9,17
573,409,1,29
844,947,59,20
397,703,32,26
699,593,51,35
677,149,63,88
671,657,88,5
643,549,4,37
624,43,49,43
420,33,64,89
565,230,40,80
522,557,8,6
141,779,43,21
354,407,99,44
139,827,66,88
711,697,53,7
987,588,95,76
280,870,88,92
255,857,43,99
136,195,73,41
152,504,97,40
247,269,78,94
28,980,73,6
971,521,25,34
874,812,63,71
557,703,38,40
821,107,84,29
644,398,93,36
641,48,31,48
761,518,66,42
246,398,26,12
829,800,85,22
191,997,67,79
660,312,81,37
168,263,78,25
453,949,34,93
512,693,60,96
303,934,29,90
699,362,40,60
692,317,99,74
844,423,24,55
992,480,81,87
203,606,41,38
970,628,62,15
673,721,99,38
279,298,32,41
293,154,31,3
964,853,32,93
739,372,49,51
962,986,4,92
832,417,88,23
600,216,42,6
30,411,63,27
94,392,42,0
933,54,14,93
53,189,50,81
783,124,57,21
975,613,16,54
961,977,36,32
750,495,40,69
488,46,70,16
156,997,23,68
527,344,6,84
365,107,19,43
882,962,66,18
438,141,83,79
496,567,0,19
826,246,21,6
954,907,34,59
871,894,41,49
981,306,20,30
307,386,4,81
942,166,89,94
756,353,70,68
345,470,95,36
234,250,51,21
335,275,70,7
644,865,63,47
200,219,75,82
283,810,71,99
870,18,43,4
336,28,42,25
412,965,37,37
381,289,96,17
536,431,96,16
883,690,53,64
92,367,84,95
702,159,85,99
571,799,43,99
585,949,66,52
604,335,42,75
672,143,21,97
464,657,25,37
993,152,77,3
562,29,63,21
968,214,13,85
952,790,5,34
908,896,7,53
828,860,25,2
514,594,92,64
25,234,74,23
380,30,1,67
517,487,29,13
488,756,19,59
920,273,45,61
711,651,31,32
990,822,2,73
314,423,75,22
125,443,58,29
452,107,91,61
862,23,97,26
669,568,69,26
380,528,78,33
402,996,3,91
996,502,89,40
478,412,35,73
671,565,94,6
613,164,12,86
505,918,82,11
916,429,30,88
238,838,20,4
386,710,88,33
752,181,1,57
411,341,38,21
569,882,96,9
271,982,29,45
351,452,0,22
636,122,66,47
401,482,86,27
69,577,54,61
164,141,54,75
520,992,49,68
724,674,80,90
831,342,9,43
306,907,67,12
236,427,43,8
776,743,92,54
858,376,64,79
140,662,64,50
211,147,34,18
44,224,62,2
700,26,16,82
278,565,98,34
121,126,28,74
268,902,54,39
159,889,85,90
584,27,45,33
891,586,58,75
435,812,58,99
284,814,17,66
171,707,8,41
697,0,84,47
784,239,88,36
378,898,83,97
404,515,14,78
966,90,89,40
803,719,83,33
990,488,78,96
893,613,15,87
372,830,79,30
229,37,8,96
921,183,23,2
504,410,87,38
841,442,90,18
53,228,52,58
223,830,63,78
350,566,32,24
550,398,78,28
511,576,31,74
196,526,70,10
793,991,78,66
924,421,27,11
93,618,82,27
390,620,39,12
447,845,77,6
639,485,46,42
536,138,72,23
607,708,90,23
176,540,4,15
621,811,67,22
828,172,88,93
897,640,71,4
92,734,64,86
45,872,49,77
209,4,47,95
562,511,50,44
559,338,81,39
337,390,74,55
165,170,86,9
151,670,24,55
190,512,8,17
173,340,52,34
436,455,71,43
465,715,14,77
848,667,23,90
479,942,15,13
10,894,91,28
557,493,65,70
648,462,27,52
431,670,22,18
125,773,60,22
725,102,48,24
951,808,47,21
454,247,55,99
270,626,18,4
522,890,59,51
371,864,34,43
224,645,24,31
182,238,30,83
747,453,18,89
772,41,67,87
667,86,60,16
850,645,85,89
451,641,71,1
267,0,47,46
959,44,23,77
512,132,96,80
937,550,89,74
218,649,1,39
525,241,95,66
657,234,5,37
753,528,67,23
240,150,80,11
41,650,85,59
22,737,75,67
701,173,27,84
196,913,63,31
434,493,26,54
597,674,95,1
832,332,14,21
199,597,50,93
878,243,76,79
619,333,80,96
446,104,98,21
612,113,68,16
800,623,18,83
576,247,70,33
94,835,76,97
48,621,71,45
875,605,61,41
207,201,29,20
578,124,67,88
372,531,34,48
29,412,38,55
501,232,47,88
947,818,19,55
695,504,59,19
439,517,6,48
695,624,37,93
503,15,0,88
382,449,74,79
529,643,50,73
277,912,40,17
796,62,8,98
45,526,31,70
975,761,77,4
987,882,19,67
628,557,63,25
548,147,6,62
704,95,21,41
812,568,65,75
48,347,10,29
4,970,1,49
891,117,40,10
991,256,92,97
358,532,21,1
777,906,44,51
962,550,16,62
11,481,38,14
109,457,90,52
480,116,85,11
593,366,59,72
612,28,70,34
100,721,39,20
975,9,4,98
708,789,1,39
780,932,75,88
384,171,13,68
377,246,0,8
485,291,0,90
756,479,69,32
261,905,84,85
49,736,1,58
349,595,40,75
27,203,91,49
281,271,46,82
603,640,60,93
976,672,30,70
331,890,5,45
246,866,21,98
904,369,52,82
292,747,1,74
656,574,2,51
206,538,54,96
64,581,81,20
471,291,13,13
241,542,94,25
462,385,15,64
446,188,72,25
941,27,48,37
575,328,23,47
564,754,2,15
665,349,79,41
377,929,16,23
395,717,51,25
314,243,33,85
583,475,77,38
704,217,48,70
689,745,69,90
763,700,56,39
313,226,69,10
99,366,3,3
696,697,92,99
210,221,40,65
220,512,82,76
986,98,65,73
905,107,58,33
207,156,81,74
915,493,67,81
43,385,42,56
53,761,32,0
555,101,1,5
263,579,2,92
195,450,66,52
129,694,4,30
305,905,44,22
377,431,89,5
617,766,96,86
371,192,88,80
756,664,82,11
619,958,55,38
736,56,16,8
268,789,23,32
461,727,10,86
604,321,50,36
227,292,33,95
557,270,74,93
220,691,49,84
194,930,54,68
16,696,80,46
227,672,30,94
82,404,45,69
503,445,67,28
278,742,16,86
516,278,6,93
351,963,68,28
895,776,16,34
440,152,25,67
912,624,41,69
575,717,14,74
981,84,53,33
177,898,13,64
155,496,0,31
556,262,4,46
627,778,56,91
415,204,16,76
231,927,72,10
345,447,83,5
944,519,26,4
330,542,89,30
380,205,72,62
243,369,22,41
296,216,90,91
348,635,18,75
89,863,39,69
800,376,17,65
297,31,1,95
144,455,9,87
98,687,37,38
816,65,88,16
810,373,34,87
644,225,97,67
393,711,56,1
344,284,82,56
947,902,93,59
24,418,39,40
214,222,11,13
683,131,68,74
74,529,3,32
710,756,19,57
49,755,40,57
384,954,44,82
801,413,18,49
377,212,45,92
635,93,9,39
249,349,28,19
994,965,13,80
952,9,50,46
962,274,7,92
327,165,68,47
765,845,92,18
609,619,92,44
268,581,47,71
921,500,33,54
477,963,80,83
776,765,54,37
40,550,71,58
579,701,20,52
744,479,30,19
127,420,46,1
17,966,41,60
104,365,49,81
429,804,18,95
588,806,99,35
188,865,49,9
546,340,66,2
645,597,47,5
336,395,72,65
791,530,7,60
206,725,41,4
756,769,44,69
796,912,48,42
314,499,55,97
635,866,71,99
375,480,61,30
643,327,36,40
494,555,59,25
633,362,75,26
365,140,74,58
804,865,69,61
322,734,7,76
251,59,0,47
840,409,86,46
455,997,4,29
34,320,14,7
790,56,17,50
162,198,22,15
20,446,26,95
119,851,19,99
801,701,21,48
945,666,37,7
176,185,42,35
316,109,87,59
84,590,32,79
52,224,6,93
849,437,85,48
613,131,7,19
690,572,97,6
597,531,31,66
215,673,14,61
247,201,94,35
921,744,86,17
943,498,39,45
699,618,12,23
708,856,86,89
327,454,95,24
703,286,82,75
976,243,87,10
733,879,50,87
708,300,45,66
740,304,38,25
974,771,73,22
311,307,73,62
116,129,80,5
168,212,8,89
867,675,27,85
680,423,71,69
850,39,73,29
350,921,19,86
81,678,32,49
328,764,83,92
463,377,19,52
900,591,23,60
292,751,98,90
994,115,73,35
755,741,38,10
679,631,97,80
427,118,57,7
666,511,31,31
776,980,75,68
803,703,42,41
660,252,67,27
582,236,72,36
827,190,3,13
634,716,87,61
418,875,11,99
230,826,34,32
460,719,17,57
785,830,83,85
375,959,98,0
350,67,82,26
475,164,36,39
119,456,6,82
459,728,61,29
928,993,6,50
922,375,7,21
751,253,59,46
845,654,59,11
204,889,20,59
102,447,1,92
43,132,69,96
958,460,73,98
665,292,63,36
567,729,14,64
608,254,87,77
475,118,14,65
50,985,1,87
117,819,65,75
310,27,91,57
321,851,13,12
348,3,22,45
803,563,1,88
263,113,83,30
672,132,28,64
796,634,41,64
925,61,93,92
828,421,89,17
953,683,44,72
882,410,97,28
35,658,35,98
620,112,61,60
841,477,69,11
346,118,55,43
933,954,50,45
502,596,77,29
261,736,35,81
175,792,4,40
669,796,82,95
588,532,38,18
390,934,1,9
607,719,59,76
546,281,2,38
239,832,72,47
652,793,49,44
131,432,59,33
113,757,6,84
71,655,30,59
724,285,89,61
486,717,69,17
171,821,15,73
945,412,89,23
531,634,53,62
659,610,78,60
771,322,74,67
976,761,51,34
249,312,0,71
888,395,1,19
214,357,55,54
527,615,44,11
305,41,13,40
663,607,76,76
51,274,51,47
210,133,18,98
373,795,99,42
721,32,69,36
82,670,86,84
889,724,52,65
380,795,93,79
50,705,69,32
358,393,4,28
678,50,46,4
501,515,52,77
889,911,90,20
181,540,75,67
940,20,29,36
162,677,60,84
727,186,72,82
100,460,96,13
